match_id,team,player_name
3,South Africa,HH Gibbs
3,South Africa,GC Smith
3,South Africa,JH Kallis
3,South Africa,AB de Villiers
3,South Africa,JP Duminy
3,South Africa,MV Boucher
3,South Africa,SM Pollock
3,South Africa,J Botha
3,South Africa,M Morkel
3,South Africa,DW Steyn
3,South Africa,CK Langeveldt
3,West Indies,BA Parchment
3,West Indies,S Chattergoon
3,West Indies,PA Browne
3,West Indies,MN Samuels
3,West Indies,RS Morton
3,West Indies,DJ Bravo
3,West Indies,DJG Sammy
3,West Indies,D Ramdin
3,West Indies,JE Taylor
3,West Indies,FH Edwards
3,West Indies,DBL Powell
4,South Africa,GC Smith
4,South Africa,HH Gibbs
4,South Africa,JH Kallis
4,South Africa,AB de Villiers
4,South Africa,JP Duminy
4,South Africa,SM Pollock
4,South Africa,MV Boucher
4,South Africa,J Botha
4,South Africa,M Morkel
4,South Africa,A Nel
4,South Africa,M Ntini
4,West Indies,BA Parchment
4,West Indies,S Chattergoon
